0.008	4.67467
0.012	4.67867
0.016	4.68267
0.02	4.68667
0.024	4.69068
0.028	4.69468
0.032	4.69868
0.036	4.70269
0.04	4.70669
0.044	4.7107
0.048	4.71471
0.052	4.71872
0.056	4.72273
0.06	4.72674
0.064	4.73076
0.068	4.73478
0.072	4.7388
0.076	4.74282
0.08	4.74684
0.084	4.75087
0.088	4.7549
0.092	4.75893
0.096	4.76297
0.1	4.76701
0.104	4.77105
0.108	4.77509
0.112	4.77914
0.116	4.78319
0.12	4.78725
0.124	4.79131
0.128	4.79537
0.132	4.79944
0.136	4.80351
0.14	4.80759
0.144	4.81167
0.148	4.81575
0.152	4.81984
0.156	4.82394
0.16	4.82804
0.164	4.83214
0.168	4.83625
0.172	4.84037
0.176	4.84449
0.18	4.84862
0.184	4.85275
0.188	4.85689
0.192	4.86103
0.196	4.86518
0.2	4.86934
0.204	4.8735
0.208	4.87767
0.212	4.88185
0.216	4.88603
0.22	4.89022
0.224	4.89442
0.228	4.89862
0.232	4.90284
0.236	4.90705
0.24	4.91128
0.244	4.91551
0.248	4.91976
0.252	4.92401
0.256	4.92827
0.26	4.93253
0.264	4.93681
0.268	4.94109
0.272	4.94538
0.276	4.94968
0.28	4.95399
0.284	4.95831
0.288	4.96264
0.292	4.96697
0.296	4.97132
0.3	4.97567
0.304	4.98004
0.308	4.98441
0.312	4.9888
0.316	4.99319
0.32	4.9976
0.324	5.00201
0.328	5.00644
0.332	5.01087
0.336	5.01532
0.34	5.01977
0.344	5.02424
0.348	5.02872
0.352	5.03321
0.356	5.03771
0.36	5.04222
0.364	5.04675
0.368	5.05128
0.372	5.05583
0.376	5.06039
0.38	5.06496
0.384	5.06955
0.388	5.07414
0.392	5.07875
0.396	5.08337
0.4	5.08801
0.404	5.09265
0.408	5.09731
0.412	5.10198
0.416	5.10667
0.42	5.11137
0.424	5.11608
0.428	5.12081
0.432	5.12555
0.436	5.1303
0.44	5.13507
0.444	5.13985
0.448	5.14464
0.452	5.14946
0.456	5.15428
0.46	5.15912
0.464	5.16397
0.468	5.16884
0.472	5.17372
0.476	5.17862
0.48	5.18354
0.484	5.18847
