-1.052	3.22658	-0.156166	-7.24018	-0.911981
-1.048	3.235	-0.157561	-7.25218	-0.915451
-1.044	3.24337	-0.158962	-7.26409	-0.918912
-1.04	3.25171	-0.160369	-7.27591	-0.922366
-1.036	3.26002	-0.161782	-7.28763	-0.925811
-1.032	3.2683	-0.163202	-7.29926	-0.929249
-1.028	3.27654	-0.164628	-7.3108	-0.932678
-1.024	3.28476	-0.166061	-7.32225	-0.936099
-1.02	3.29293	-0.167499	-7.33361	-0.939512
-1.016	3.30108	-0.168944	-7.34488	-0.942916
-1.012	3.30919	-0.170394	-7.35607	-0.946312
-1.008	3.31727	-0.171851	-7.36716	-0.949699
-1.004	3.32532	-0.173314	-7.37816	-0.953078
-1	3.33334	-0.174782	-7.38908	-0.956448
-0.996	3.34132	-0.176257	-7.39991	-0.959809
-0.992	3.34927	-0.177737	-7.41065	-0.963162
-0.988	3.35719	-0.179223	-7.42131	-0.966506
-0.984	3.36508	-0.180715	-7.43188	-0.969842
-0.98	3.37294	-0.182212	-7.44237	-0.973168
-0.976	3.38076	-0.183716	-7.45277	-0.976486
-0.972	3.38856	-0.185224	-7.46309	-0.979794
-0.968	3.39632	-0.186739	-7.47332	-0.983094
-0.964	3.40406	-0.188258	-7.48348	-0.986384
-0.96	3.41176	-0.189783	-7.49355	-0.989666
-0.956	3.41943	-0.191314	-7.50353	-0.992938
-0.952	3.42707	-0.19285	-7.51344	-0.996201
-0.948	3.43468	-0.194391	-7.52327	-0.999454
-0.944	3.44226	-0.195937	-7.53301	-1.0027
-0.94	3.44981	-0.197489	-7.54268	-1.00593
-0.936	3.45733	-0.199045	-7.55226	-1.00916
-0.932	3.46482	-0.200607	-7.56177	-1.01238
-0.928	3.47228	-0.202173	-7.5712	-1.01558
-0.924	3.47971	-0.203744	-7.58055	-1.01878
-0.92	3.48711	-0.205321	-7.58982	-1.02197
-0.916	3.49448	-0.206902	-7.59902	-1.02514
-0.912	3.50182	-0.208487	-7.60814	-1.02831
-0.908	3.50913	-0.210077	-7.61718	-1.03147
-0.904	3.51642	-0.211672	-7.62615	-1.03462
-0.9	3.52367	-0.213271	-7.63504	-1.03776
-0.896	3.5309	-0.214875	-7.64386	-1.04088
-0.892	3.53809	-0.216483	-7.6526	-1.044
-0.888	3.54526	-0.218095	-7.66127	-1.04711
-0.884	3.5524	-0.219712	-7.66986	-1.05021
-0.88	3.55951	-0.221332	-7.67839	-1.0533
-0.876	3.5666	-0.222957	-7.68684	-1.05637
-0.872	3.57365	-0.224586	-7.69522	-1.05944
-0.868	3.58068	-0.226218	-7.70352	-1.0625
-0.864	3.58768	-0.227855	-7.71176	-1.06555
-0.86	3.59465	-0.229495	-7.71992	-1.06858
-0.856	3.6016	-0.231138	-7.72802	-1.07161
-0.852	3.60851	-0.232786	-7.73604	-1.07462
-0.848	3.6154	-0.234437	-7.744	-1.07763
-0.844	3.62227	-0.236091	-7.75188	-1.08062
-0.84	3.6291	-0.237748	-7.7597	-1.08361
-0.836	3.63591	-0.239409	-7.76745	-1.08658
-0.832	3.64269	-0.241073	-7.77513	-1.08954
-0.828	3.64945	-0.24274	-7.78274	-1.0925
-0.824	3.65618	-0.24441	-7.79029	-1.09544
-0.82	3.66288	-0.246083	-7.79777	-1.09837
-0.816	3.66956	-0.247759	-7.80518	-1.10129
-0.812	3.67621	-0.249437	-7.81253	-1.10419
-0.808	3.68283	-0.251119	-7.81982	-1.10709
-0.804	3.68943	-0.252802	-7.82703	-1.10998
-0.8	3.696	-0.254488	-7.83419	-1.11285
-0.796	3.70255	-0.256177	-7.84128	-1.11572
-0.792	3.70907	-0.257868	-7.8483	-1.11857
-0.788	3.71557	-0.259561	-7.85527	-1.12141
-0.784	3.72204	-0.261256	-7.86217	-1.12424
-0.78	3.72849	-0.262953	-7.869	-1.12706
-0.776	3.73491	-0.264652	-7.87578	-1.12987
-0.772	3.7413	-0.266352	-7.88249	-1.13266
-0.768	3.74768	-0.268055	-7.88915	-1.13545
-0.764	3.75402	-0.269759	-7.89574	-1.13822
-0.76	3.76034	-0.271464	-7.90227	-1.14098
-0.756	3.76664	-0.273171	-7.90874	-1.14373
-0.752	3.77292	-0.274879	-7.91515	-1.14647
-0.748	3.77917	-0.276588	-7.9215	-1.1492
-0.744	3.78539	-0.278299	-7.92779	-1.15191
-0.74	3.7916	-0.28001	-7.93402	-1.15461
-0.736	3.79777	-0.281722	-7.9402	-1.15731
-0.732	3.80393	-0.283436	-7.94632	-1.15998
-0.728	3.81006	-0.285149	-7.95238	-1.16265
-0.724	3.81617	-0.286864	-7.95838	-1.16531
-0.72	3.82225	-0.288578	-7.96432	-1.16795
-0.716	3.82832	-0.290293	-7.97021	-1.17058
-0.712	3.83436	-0.292009	-7.97604	-1.1732
-0.708	3.84037	-0.293724	-7.98182	-1.17581
-0.704	3.84637	-0.29544	-7.98754	-1.1784
-0.7	3.85234	-0.297155	-7.99321	-1.18099
-0.696	3.85829	-0.29887	-7.99882	-1.18356
-0.692	3.86421	-0.300585	-8.00437	-1.18612
-0.688	3.87012	-0.3023	-8.00988	-1.18866
-0.684	3.876	-0.304014	-8.01533	-1.1912
-0.68	3.88186	-0.305727	-8.02072	-1.19372
-0.676	3.8877	-0.30744	-8.02606	-1.19623
-0.672	3.89352	-0.309151	-8.03135	-1.19872
-0.668	3.89931	-0.310862	-8.03659	-1.20121
-0.664	3.90509	-0.312572	-8.04178	-1.20368
-0.66	3.91084	-0.31428	-8.04691	-1.20614
-0.656	3.91657	-0.315987	-8.05199	-1.20858
-0.652	3.92228	-0.317693	-8.05702	-1.21102
-0.648	3.92797	-0.319397	-8.062	-1.21344
-0.644	3.93364	-0.321099	-8.06693	-1.21585
-0.64	3.93929	-0.3228	-8.07181	-1.21824
-0.636	3.94492	-0.324498	-8.07664	-1.22062
